payment_id,amount,failure_reason,payment_method,retry_count,customer_success_rate,ml_recovery_probability,expected_recovery_value,base_simulation_probability,recommended_action,decision_status,decision_reason,policy_allowed,policy_status,policy_reason,requires_human,recoverai_action_probability,baseline_action,baseline_probability,baseline_success,baseline_recovered_amount,recoverai_success,recoverai_recovered_amount
PAY_0016772,499.53,INSUFFICIENT_FUNDS,UPI,1,0.952,0.5112,255.36,0.6282,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.691,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012039,810.83,CARD_EXPIRED,NETBANKING,1,0.727,0.1906,154.57,0.2295,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7295,NO_ACTION,0.0,0,0.0,1,810.83
PAY_0001917,2205.4,NETWORK_ERROR,NETBANKING,1,0.833,0.6776,1494.32,0.7165,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6449,RETRY,0.6592,1,2205.4,1,2205.4
PAY_0018394,2657.54,INSUFFICIENT_FUNDS,CARD,1,0.714,0.4703,1249.88,0.5249,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.5774,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0001176,363.45,BANK_DECLINED,WALLET,2,0.897,0.4083,148.39,0.319,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0018832,17119.95,INSUFFICIENT_FUNDS,WALLET,2,0.882,0.48,8217.59,0.4737,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0001151,4224.72,BANK_TIMEOUT,NETBANKING,1,0.8,0.6873,2903.8,0.745,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6705,RETRY,0.6854,1,4224.72,1,4224.72
PAY_0002500,1820.01,BANK_TIMEOUT,CARD,1,0.619,0.7141,1299.69,0.6916,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6363,RETRY,0.6363,0,0.0,0,0.0
PAY_0009719,2398.05,NETWORK_ERROR,UPI,2,0.938,0.7262,1741.48,0.6833,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0009050,712.89,BANK_TIMEOUT,UPI,2,0.875,0.5436,387.5,0.7012,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019444,618.92,BANK_TIMEOUT,CARD,0,0.75,0.6733,416.74,0.8375,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7538,RETRY,0.8375,1,618.92,1,618.92
PAY_0018476,1882.54,INSUFFICIENT_FUNDS,CARD,0,0.867,0.6505,1224.65,0.6784,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7463,NO_ACTION,0.0,0,0.0,1,1882.54
PAY_0015244,12112.01,NETWORK_ERROR,CARD,1,0.857,0.6108,7397.85,0.7349,HUMAN_REVIEW,ESCALATED,High-value payment requires additional review before automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,RETRY,0.6762,1,12112.01,0,0.0
PAY_0009775,707.99,NETWORK_ERROR,WALLET,1,0.755,0.6414,454.08,0.6893,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6203,RETRY,0.6341,0,0.0,0,0.0
PAY_0004543,6705.89,NETWORK_ERROR,NETBANKING,2,0.905,0.6084,4079.89,0.6418,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017859,380.43,BANK_DECLINED,UPI,2,0.938,0.3737,142.17,0.3633,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000768,1373.12,INSUFFICIENT_FUNDS,WALLET,1,1.0,0.5289,726.27,0.615,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6765,NO_ACTION,0.0,0,0.0,1,1373.12
PAY_0018142,7555.57,CARD_EXPIRED,WALLET,1,0.838,0.2738,2068.38,0.2683,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7683,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003116,1990.22,INSUFFICIENT_FUNDS,UPI,2,0.906,0.3343,665.35,0.5121,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000332,2878.78,BANK_TIMEOUT,UPI,1,0.786,0.741,2133.16,0.7701,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7085,RETRY,0.7085,0,0.0,0,0.0
PAY_0003086,1523.73,UNKNOWN_ERROR,UPI,0,0.829,0.3882,591.56,0.4951,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016549,1468.66,BANK_TIMEOUT,WALLET,0,0.818,0.802,1177.81,0.8513,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8513,RETRY,0.8513,1,1468.66,1,1468.66
PAY_0009333,2013.42,UNKNOWN_ERROR,CARD,0,0.839,0.4028,811.06,0.4786,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016109,7495.71,INSUFFICIENT_FUNDS,UPI,1,0.8,0.5363,4020.01,0.575,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6325,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012030,388.8,CARD_EXPIRED,CARD,1,0.851,0.3382,131.5,0.2829,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7829,NO_ACTION,0.0,0,0.0,1,388.8
PAY_0008266,838.23,CARD_EXPIRED,UPI,2,0.9,0.2448,205.21,0.22,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002243,1790.26,NETWORK_ERROR,NETBANKING,1,0.837,0.6635,1187.77,0.7179,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6462,RETRY,0.6605,0,0.0,0,0.0
PAY_0012959,1510.44,UNKNOWN_ERROR,CARD,1,0.955,0.2807,424.04,0.4193,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004399,3488.62,BANK_DECLINED,CARD,2,0.765,0.2243,782.43,0.2828,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019023,1490.06,BANK_TIMEOUT,WALLET,1,0.862,0.7194,1071.96,0.7667,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7054,RETRY,0.7054,1,1490.06,1,1490.06
PAY_0002024,1668.85,BANK_TIMEOUT,WALLET,0,0.733,0.8514,1420.92,0.8216,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8216,RETRY,0.8216,1,1668.85,1,1668.85
PAY_0010994,1169.87,BANK_TIMEOUT,WALLET,0,0.882,0.8246,964.64,0.8737,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8737,RETRY,0.8737,1,1169.87,1,1169.87
PAY_0018324,1224.06,BANK_TIMEOUT,NETBANKING,2,0.854,0.6368,779.49,0.6639,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010385,2226.93,BANK_TIMEOUT,UPI,0,0.927,0.8702,1937.84,0.9194,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.9194,RETRY,0.9194,1,2226.93,1,2226.93
PAY_0010972,1270.04,BANK_DECLINED,NETBANKING,2,0.88,0.2741,348.14,0.313,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013526,3971.81,NETWORK_ERROR,UPI,1,0.711,0.5809,2307.1,0.7038,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6335,RETRY,0.6475,1,3971.81,1,3971.81
PAY_0014610,3938.39,BANK_TIMEOUT,CARD,2,0.657,0.6182,2434.64,0.605,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014147,7796.39,NETWORK_ERROR,WALLET,2,0.667,0.4457,3474.57,0.5584,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000396,2855.37,NETWORK_ERROR,UPI,0,0.941,0.8877,2534.66,0.8843,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8843,RETRY,0.8843,1,2855.37,1,2855.37
PAY_0002862,947.53,CARD_EXPIRED,NETBANKING,2,1.0,0.2251,213.26,0.225,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011040,1248.48,NETWORK_ERROR,NETBANKING,2,0.773,0.5604,699.7,0.5956,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0006819,2182.89,NETWORK_ERROR,WALLET,1,1.0,0.7343,1602.98,0.775,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.713,RETRY,0.713,1,2182.89,1,2182.89
PAY_0011714,1275.26,UNKNOWN_ERROR,CARD,2,0.561,0.1221,155.72,0.1814,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007042,974.83,BANK_DECLINED,CARD,2,0.83,0.3024,294.77,0.3055,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017023,680.5,BANK_DECLINED,NETBANKING,2,0.519,0.1851,125.99,0.1866,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004577,2444.54,BANK_TIMEOUT,NETBANKING,0,0.525,0.7083,1731.4,0.7488,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7488,RETRY,0.7488,1,2444.54,1,2444.54
PAY_0005891,1297.23,INSUFFICIENT_FUNDS,CARD,2,0.5,0.3737,484.72,0.35,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016647,439.49,CARD_EXPIRED,UPI,1,0.818,0.2325,102.19,0.2913,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7913,NO_ACTION,0.0,0,0.0,1,439.49
PAY_0005098,542.24,BANK_DECLINED,WALLET,0,0.941,0.5138,278.6,0.5343,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015810,5645.29,BANK_TIMEOUT,CARD,1,0.595,0.701,3957.47,0.6833,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6286,RETRY,0.6286,1,5645.29,1,5645.29
PAY_0015962,2406.86,NETWORK_ERROR,WALLET,0,0.846,0.7886,1898.13,0.8211,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8211,RETRY,0.8211,1,2406.86,1,2406.86
PAY_0013825,454.32,INSUFFICIENT_FUNDS,UPI,1,0.737,0.38,172.65,0.553,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6082,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013197,806.62,NETWORK_ERROR,WALLET,1,0.6,0.5944,479.44,0.635,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.5715,RETRY,0.5842,1,806.62,1,806.62
PAY_0007611,983.24,BANK_TIMEOUT,WALLET,0,0.7,0.7368,724.48,0.81,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.81,RETRY,0.81,1,983.24,1,983.24
PAY_0001211,3357.26,BANK_TIMEOUT,UPI,0,0.667,0.7672,2575.76,0.8285,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8285,RETRY,0.8285,1,3357.26,1,3357.26
PAY_0014784,2057.6,INSUFFICIENT_FUNDS,NETBANKING,2,0.692,0.373,767.51,0.4072,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000409,1031.65,INSUFFICIENT_FUNDS,UPI,0,0.8,0.6376,657.82,0.675,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7425,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005627,2969.42,INSUFFICIENT_FUNDS,NETBANKING,1,0.909,0.5201,1544.44,0.5832,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6415,NO_ACTION,0.0,0,0.0,1,2969.42
PAY_0006285,1298.08,BANK_TIMEOUT,UPI,1,0.818,0.7552,980.32,0.7813,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7188,RETRY,0.7188,0,0.0,0,0.0
PAY_0012571,1367.84,INSUFFICIENT_FUNDS,NETBANKING,0,0.774,0.5678,776.6,0.6359,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6995,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015650,2075.81,INSUFFICIENT_FUNDS,UPI,0,0.923,0.6738,1398.59,0.7181,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7899,NO_ACTION,0.0,0,0.0,1,2075.81
PAY_0009679,1127.08,INSUFFICIENT_FUNDS,CARD,0,0.83,0.6032,679.86,0.6655,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7321,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012806,16991.42,CARD_EXPIRED,UPI,0,0.824,0.3381,5744.37,0.3934,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8934,NO_ACTION,0.0,0,0.0,1,16991.42
PAY_0003211,5534.79,NETWORK_ERROR,CARD,0,0.667,0.6835,3782.97,0.7684,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6916,RETRY,0.7684,1,5534.79,1,5534.79
PAY_0000533,1139.84,NETWORK_ERROR,CARD,0,0.837,0.7648,871.72,0.8279,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8279,RETRY,0.8279,1,1139.84,1,1139.84
PAY_0000613,2042.23,CARD_EXPIRED,CARD,1,0.786,0.2582,527.2,0.2601,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7601,NO_ACTION,0.0,0,0.0,1,2042.23
PAY_0004262,1111.03,INSUFFICIENT_FUNDS,CARD,2,0.556,0.2934,325.96,0.3696,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005973,1005.12,INSUFFICIENT_FUNDS,CARD,0,0.915,0.7423,746.07,0.6953,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7648,NO_ACTION,0.0,0,0.0,1,1005.12
PAY_0002084,2877.69,BANK_DECLINED,NETBANKING,0,1.0,0.397,1142.35,0.555,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017547,4513.8,UNKNOWN_ERROR,UPI,1,0.941,0.3848,1737.01,0.4344,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
