payment_id,customer_id,merchant_id,amount,payment_method,transaction_time,payment_status,failure_reason,retry_count,previous_payment_count,previous_success_count,customer_success_rate,days_since_last_payment,customer_lifetime_value,recovered,recovered_amount
PAY_0000143,CUST_02942,DEV_CLOTHING_STORE,454.19,CARD,2026-05-06 18:32:23.489187,FAILED,INSUFFICIENT_FUNDS,1,40,19,0.475,139,3761.47,0,0.0
PAY_0000144,CUST_01174,DEV_CLOTHING_STORE,384.67,NETBANKING,2026-06-05 13:14:23.489187,FAILED,CARD_EXPIRED,2,42,37,0.881,78,4419.13,0,0.0
PAY_0000145,CUST_03439,DEV_CLOTHING_STORE,679.63,NETBANKING,2026-03-17 15:07:23.489187,FAILED,INSUFFICIENT_FUNDS,2,38,33,0.868,13,1213.94,0,0.0
PAY_0000146,CUST_00541,DEV_CLOTHING_STORE,4667.59,CARD,2026-04-13 18:13:23.489187,FAILED,BANK_TIMEOUT,1,43,40,0.93,114,1732.17,0,0.0
PAY_0000147,CUST_01821,DEV_CLOTHING_STORE,3617.52,WALLET,2026-03-12 08:04:23.489187,FAILED,INSUFFICIENT_FUNDS,2,17,12,0.706,54,1640.67,0,0.0
PAY_0000148,CUST_02311,DEV_CLOTHING_STORE,1028.96,NETBANKING,2026-07-19 16:29:23.489187,FAILED,CARD_EXPIRED,2,21,17,0.81,80,2283.99,0,0.0
PAY_0000149,CUST_03299,DEV_CLOTHING_STORE,1888.59,CARD,2026-05-02 21:39:23.489187,FAILED,INSUFFICIENT_FUNDS,1,3,3,1.0,177,16810.66,1,1888.59
PAY_0000150,CUST_03033,DEV_CLOTHING_STORE,1113.86,WALLET,2026-05-25 08:55:23.489187,FAILED,NETWORK_ERROR,1,34,30,0.882,76,6647.98,1,1113.86
PAY_0000151,CUST_01875,DEV_CLOTHING_STORE,4528.31,UPI,2026-03-08 21:43:23.489187,FAILED,CARD_EXPIRED,0,46,43,0.935,34,993.39,1,4528.31
PAY_0000152,CUST_00471,DEV_CLOTHING_STORE,18492.24,WALLET,2026-06-26 04:39:23.489187,FAILED,INSUFFICIENT_FUNDS,2,10,7,0.7,71,3068.56,1,18492.24
PAY_0000153,CUST_04079,DEV_CLOTHING_STORE,2424.43,NETBANKING,2026-04-08 09:41:23.489187,FAILED,UNKNOWN_ERROR,2,42,33,0.786,177,1159.34,0,0.0
PAY_0000154,CUST_04327,DEV_CLOTHING_STORE,2946.97,CARD,2026-03-26 18:25:23.489187,FAILED,BANK_TIMEOUT,0,22,18,0.818,148,3413.07,1,2946.97
PAY_0000155,CUST_00418,DEV_CLOTHING_STORE,1755.73,UPI,2026-04-16 17:57:23.489187,FAILED,NETWORK_ERROR,1,48,42,0.875,134,1342.99,1,1755.73
PAY_0000156,CUST_00019,DEV_CLOTHING_STORE,7665.56,UPI,2026-08-12 05:32:23.489187,FAILED,INSUFFICIENT_FUNDS,2,23,19,0.826,72,8298.76,0,0.0
PAY_0000157,CUST_00472,DEV_CLOTHING_STORE,307.07,CARD,2026-05-07 03:18:23.489187,FAILED,NETWORK_ERROR,0,4,2,0.5,14,661.81,1,307.07
PAY_0000158,CUST_01619,DEV_CLOTHING_STORE,934.92,NETBANKING,2026-04-05 02:28:23.489187,FAILED,INSUFFICIENT_FUNDS,1,37,33,0.892,97,18117.16,1,934.92
PAY_0000159,CUST_03509,DEV_CLOTHING_STORE,943.71,CARD,2026-04-28 08:09:23.489187,FAILED,CARD_EXPIRED,0,35,32,0.914,79,2896.51,1,943.71
PAY_0000160,CUST_01626,DEV_CLOTHING_STORE,4972.73,CARD,2026-06-24 05:20:23.489187,FAILED,BANK_TIMEOUT,1,7,4,0.571,69,4807.67,0,0.0
PAY_0000161,CUST_02178,DEV_CLOTHING_STORE,805.31,WALLET,2026-05-25 07:18:23.489187,FAILED,CARD_EXPIRED,2,27,23,0.852,146,588.48,0,0.0
PAY_0000162,CUST_03186,DEV_CLOTHING_STORE,1661.82,CARD,2026-03-04 10:00:23.489187,FAILED,CARD_EXPIRED,1,31,28,0.903,139,1839.66,0,0.0
PAY_0000163,CUST_04892,DEV_CLOTHING_STORE,821.19,CARD,2026-07-05 16:47:23.489187,FAILED,INSUFFICIENT_FUNDS,0,42,33,0.786,69,6955.86,1,821.19
PAY_0000164,CUST_00943,DEV_CLOTHING_STORE,1871.03,UPI,2026-06-30 13:59:23.489187,FAILED,CARD_EXPIRED,2,12,12,1.0,94,22876.44,1,1871.03
PAY_0000165,CUST_04844,DEV_CLOTHING_STORE,3191.83,WALLET,2026-02-26 03:48:23.489187,FAILED,INSUFFICIENT_FUNDS,0,29,24,0.828,37,3587.03,0,0.0
PAY_0000166,CUST_03116,DEV_CLOTHING_STORE,929.97,UPI,2026-05-26 18:16:23.489187,FAILED,NETWORK_ERROR,0,13,11,0.846,108,2118.57,1,929.97
PAY_0000167,CUST_02206,DEV_CLOTHING_STORE,636.67,UPI,2026-02-23 00:59:23.489187,FAILED,BANK_TIMEOUT,2,30,24,0.8,19,1756.82,1,636.67
PAY_0000168,CUST_02338,DEV_CLOTHING_STORE,2409.78,NETBANKING,2026-04-19 08:24:23.489187,FAILED,BANK_TIMEOUT,2,27,20,0.741,163,10362.74,1,2409.78
PAY_0000169,CUST_04521,DEV_CLOTHING_STORE,2611.94,NETBANKING,2026-04-07 07:35:23.489187,FAILED,CARD_EXPIRED,0,7,6,0.857,84,1121.7,0,0.0
PAY_0000170,CUST_00715,DEV_CLOTHING_STORE,3601.77,CARD,2026-03-30 01:33:23.489187,FAILED,CARD_EXPIRED,0,28,21,0.75,30,3468.53,1,3601.77
PAY_0000171,CUST_04478,DEV_CLOTHING_STORE,661.77,CARD,2026-03-29 20:13:23.489187,FAILED,NETWORK_ERROR,2,8,7,0.875,9,1785.44,1,661.77
PAY_0000172,CUST_04591,DEV_CLOTHING_STORE,1373.9,WALLET,2026-05-29 07:00:23.489187,FAILED,BANK_DECLINED,2,38,26,0.684,173,11793.16,0,0.0
PAY_0000173,CUST_01368,DEV_CLOTHING_STORE,1693.4,CARD,2026-07-07 18:53:23.489187,FAILED,BANK_DECLINED,1,42,28,0.667,104,2467.99,0,0.0
PAY_0000174,CUST_04207,DEV_CLOTHING_STORE,498.62,NETBANKING,2026-04-01 14:43:23.489187,FAILED,BANK_TIMEOUT,0,42,33,0.786,157,50883.21,1,498.62
PAY_0000175,CUST_04851,DEV_CLOTHING_STORE,2685.97,NETBANKING,2026-07-28 03:10:23.489187,FAILED,BANK_TIMEOUT,2,50,40,0.8,68,1101.84,1,2685.97
PAY_0000176,CUST_00976,DEV_CLOTHING_STORE,4459.22,NETBANKING,2026-08-10 17:51:23.489187,FAILED,BANK_TIMEOUT,0,6,5,0.833,76,9715.1,1,4459.22
PAY_0000177,CUST_02040,DEV_CLOTHING_STORE,941.51,UPI,2026-08-14 05:39:23.489187,FAILED,CARD_EXPIRED,2,16,15,0.938,134,2324.5,0,0.0
PAY_0000178,CUST_01095,DEV_CLOTHING_STORE,1378.0,NETBANKING,2026-04-03 20:41:23.489187,FAILED,CARD_EXPIRED,1,21,15,0.714,115,29501.78,1,1378.0
PAY_0000179,CUST_00129,DEV_CLOTHING_STORE,2532.17,CARD,2026-07-21 15:30:23.489187,FAILED,NETWORK_ERROR,1,48,46,0.958,147,10192.21,1,2532.17
PAY_0000180,CUST_04765,DEV_CLOTHING_STORE,6631.43,UPI,2026-05-24 05:32:23.489187,FAILED,BANK_TIMEOUT,0,30,25,0.833,165,3252.86,1,6631.43
PAY_0000181,CUST_01443,DEV_CLOTHING_STORE,983.59,CARD,2026-07-21 18:21:23.489187,FAILED,NETWORK_ERROR,2,2,2,1.0,6,2023.02,1,983.59
PAY_0000182,CUST_01176,DEV_CLOTHING_STORE,2182.54,CARD,2026-07-05 05:55:23.489187,FAILED,BANK_DECLINED,0,7,6,0.857,129,1023.12,0,0.0
PAY_0000183,CUST_03096,DEV_CLOTHING_STORE,324.86,CARD,2026-07-13 03:20:23.489187,FAILED,BANK_TIMEOUT,0,41,35,0.854,67,9186.63,0,0.0
PAY_0000184,CUST_04913,DEV_CLOTHING_STORE,6958.3,UPI,2026-03-31 18:36:23.489187,FAILED,BANK_TIMEOUT,2,29,25,0.862,80,2050.3,0,0.0
PAY_0000185,CUST_01337,DEV_CLOTHING_STORE,1731.77,UPI,2026-02-26 19:18:23.489187,FAILED,BANK_DECLINED,0,37,34,0.919,41,1356.37,1,1731.77
PAY_0000186,CUST_00841,DEV_CLOTHING_STORE,470.2,NETBANKING,2026-04-05 01:33:23.489187,FAILED,BANK_DECLINED,2,28,24,0.857,117,5899.73,0,0.0
PAY_0000187,CUST_00921,DEV_CLOTHING_STORE,503.47,NETBANKING,2026-03-16 11:43:23.489187,FAILED,NETWORK_ERROR,0,34,25,0.735,19,5677.15,0,0.0
PAY_0000188,CUST_04953,DEV_CLOTHING_STORE,513.68,NETBANKING,2026-06-16 16:15:23.489187,FAILED,BANK_DECLINED,1,49,38,0.776,170,7214.11,0,0.0
PAY_0000189,CUST_02221,DEV_CLOTHING_STORE,1094.08,UPI,2026-07-29 19:32:23.489187,FAILED,BANK_DECLINED,0,23,20,0.87,53,6242.75,0,0.0
PAY_0000190,CUST_01201,DEV_CLOTHING_STORE,6984.25,UPI,2026-06-08 03:17:23.489187,FAILED,NETWORK_ERROR,2,40,32,0.8,37,6775.49,1,6984.25
PAY_0000191,CUST_00741,DEV_CLOTHING_STORE,1493.73,WALLET,2026-06-12 11:42:23.489187,FAILED,BANK_DECLINED,1,43,30,0.698,164,28146.86,1,1493.73
PAY_0000192,CUST_02015,DEV_CLOTHING_STORE,5668.85,WALLET,2026-03-10 03:58:23.489187,FAILED,INSUFFICIENT_FUNDS,1,21,20,0.952,84,10933.91,1,5668.85
PAY_0000193,CUST_01797,DEV_CLOTHING_STORE,1504.3,CARD,2026-08-09 14:08:23.489187,FAILED,BANK_TIMEOUT,1,45,41,0.911,126,4162.63,1,1504.3
PAY_0000194,CUST_01142,DEV_CLOTHING_STORE,852.47,CARD,2026-07-23 15:27:23.489187,FAILED,BANK_TIMEOUT,2,25,20,0.8,131,943.48,1,852.47
PAY_0000195,CUST_01173,DEV_CLOTHING_STORE,1179.7,UPI,2026-05-20 17:56:23.489187,FAILED,BANK_DECLINED,0,19,15,0.789,33,3449.44,1,1179.7
PAY_0000196,CUST_02993,DEV_CLOTHING_STORE,394.79,CARD,2026-05-19 11:05:23.489187,FAILED,CARD_EXPIRED,2,7,6,0.857,38,3384.75,0,0.0
PAY_0000197,CUST_02454,DEV_CLOTHING_STORE,793.83,CARD,2026-03-05 20:47:23.489187,FAILED,BANK_DECLINED,0,26,21,0.808,129,1153.23,0,0.0
PAY_0000198,CUST_01422,DEV_CLOTHING_STORE,2749.02,NETBANKING,2026-08-09 06:28:23.489187,FAILED,INSUFFICIENT_FUNDS,1,27,22,0.815,66,11386.26,0,0.0
PAY_0000199,CUST_03471,DEV_CLOTHING_STORE,1637.9,WALLET,2026-06-15 15:17:23.489187,FAILED,BANK_TIMEOUT,1,11,10,0.909,74,3013.04,1,1637.9
PAY_0000200,CUST_04582,DEV_CLOTHING_STORE,4565.95,CARD,2026-03-04 21:30:23.489187,FAILED,BANK_DECLINED,2,30,25,0.833,118,2106.68,0,0.0
PAY_0000201,CUST_02212,DEV_CLOTHING_STORE,425.28,CARD,2026-06-01 12:47:23.489187,FAILED,BANK_TIMEOUT,0,12,10,0.833,20,3845.69,1,425.28
PAY_0000202,CUST_02533,DEV_CLOTHING_STORE,11230.02,UPI,2026-06-05 13:39:23.489187,FAILED,UNKNOWN_ERROR,1,31,29,0.935,70,11068.83,1,11230.02
PAY_0000203,CUST_02578,DEV_CLOTHING_STORE,1432.21,CARD,2026-04-21 04:36:23.489187,FAILED,BANK_DECLINED,2,30,26,0.867,147,1520.24,0,0.0
PAY_0000204,CUST_01062,DEV_CLOTHING_STORE,2844.77,UPI,2026-06-09 20:03:23.489187,FAILED,BANK_DECLINED,1,24,20,0.833,140,3085.65,0,0.0
PAY_0000205,CUST_00307,DEV_CLOTHING_STORE,15511.43,CARD,2026-08-02 22:39:23.489187,FAILED,BANK_TIMEOUT,2,6,6,1.0,117,2723.27,1,15511.43
PAY_0000206,CUST_01320,DEV_CLOTHING_STORE,4454.21,UPI,2026-08-04 02:05:23.489187,FAILED,CARD_EXPIRED,2,43,37,0.86,66,1816.95,0,0.0
PAY_0000207,CUST_01711,DEV_CLOTHING_STORE,1449.62,NETBANKING,2026-06-02 13:07:23.489187,FAILED,BANK_DECLINED,0,45,39,0.867,166,1018.44,1,1449.62
PAY_0000208,CUST_03726,DEV_CLOTHING_STORE,503.66,UPI,2026-03-27 13:31:23.489187,FAILED,CARD_EXPIRED,1,49,41,0.837,15,2647.71,1,503.66
PAY_0000209,CUST_03877,DEV_CLOTHING_STORE,19277.95,WALLET,2026-03-02 03:37:23.489187,FAILED,NETWORK_ERROR,1,5,4,0.8,95,12232.27,1,19277.95
PAY_0000210,CUST_01057,DEV_CLOTHING_STORE,2767.25,WALLET,2026-04-11 18:57:23.489187,FAILED,BANK_DECLINED,2,24,21,0.875,62,12001.04,1,2767.25
PAY_0000211,CUST_00468,DEV_CLOTHING_STORE,1139.69,WALLET,2026-07-28 09:05:23.489187,FAILED,BANK_TIMEOUT,1,25,24,0.96,46,15067.51,0,0.0
PAY_0000212,CUST_00766,DEV_CLOTHING_STORE,859.05,UPI,2026-08-08 23:05:23.489187,FAILED,UNKNOWN_ERROR,1,39,36,0.923,28,2099.11,0,0.0
PAY_0000213,CUST_01635,DEV_CLOTHING_STORE,1975.93,WALLET,2026-03-15 18:08:23.489187,FAILED,NETWORK_ERROR,0,8,5,0.625,34,5201.65,1,1975.93
PAY_0000214,CUST_03850,DEV_CLOTHING_STORE,1068.26,NETBANKING,2026-07-16 16:17:23.489187,FAILED,NETWORK_ERROR,1,31,21,0.677,84,5331.38,1,1068.26
PAY_0000215,CUST_01733,DEV_CLOTHING_STORE,1443.17,UPI,2026-04-13 19:21:23.489187,FAILED,NETWORK_ERROR,1,32,25,0.781,25,1137.05,0,0.0
PAY_0000216,CUST_03699,DEV_CLOTHING_STORE,929.73,WALLET,2026-04-26 04:57:23.489187,FAILED,UNKNOWN_ERROR,1,9,7,0.778,7,5010.52,1,929.73
PAY_0000217,CUST_02862,DEV_CLOTHING_STORE,877.95,WALLET,2026-07-22 18:27:23.489187,FAILED,BANK_TIMEOUT,2,24,17,0.708,11,1415.23,1,877.95
PAY_0000218,CUST_04739,DEV_CLOTHING_STORE,2979.55,NETBANKING,2026-02-25 12:37:23.489187,FAILED,BANK_TIMEOUT,1,42,30,0.714,180,8826.68,0,0.0
PAY_0000219,CUST_04092,DEV_CLOTHING_STORE,436.33,WALLET,2026-08-13 16:05:23.489187,FAILED,BANK_DECLINED,0,23,17,0.739,15,5808.72,0,0.0
PAY_0000220,CUST_04739,DEV_CLOTHING_STORE,2618.56,WALLET,2026-04-03 06:58:23.489187,FAILED,NETWORK_ERROR,0,42,30,0.714,180,8826.68,0,0.0
PAY_0000221,CUST_04726,DEV_CLOTHING_STORE,4509.72,UPI,2026-06-30 06:00:23.489187,FAILED,INSUFFICIENT_FUNDS,1,9,7,0.778,82,4594.53,1,4509.72
PAY_0000222,CUST_02882,DEV_CLOTHING_STORE,7870.35,WALLET,2026-05-11 22:17:23.489187,FAILED,NETWORK_ERROR,2,18,16,0.889,97,3320.8,1,7870.35
PAY_0000223,CUST_04447,DEV_CLOTHING_STORE,757.88,UPI,2026-03-10 21:28:23.489187,FAILED,BANK_DECLINED,0,10,8,0.8,133,4017.45,1,757.88
PAY_0000224,CUST_00135,DEV_CLOTHING_STORE,2624.92,UPI,2026-06-24 11:55:23.489187,FAILED,NETWORK_ERROR,1,24,23,0.958,109,13994.78,1,2624.92
PAY_0000225,CUST_03725,DEV_CLOTHING_STORE,2784.51,WALLET,2026-05-09 02:47:23.489187,FAILED,BANK_DECLINED,2,31,25,0.806,106,1909.21,0,0.0
PAY_0000226,CUST_03243,DEV_CLOTHING_STORE,2673.29,NETBANKING,2026-07-25 14:02:23.489187,FAILED,BANK_DECLINED,1,11,10,0.909,4,4366.42,0,0.0
PAY_0000227,CUST_00035,DEV_CLOTHING_STORE,1539.37,NETBANKING,2026-04-24 22:40:23.489187,FAILED,BANK_TIMEOUT,2,7,6,0.857,60,19520.04,0,0.0
PAY_0000228,CUST_01982,DEV_CLOTHING_STORE,2466.65,CARD,2026-08-12 22:54:23.489187,FAILED,INSUFFICIENT_FUNDS,2,48,43,0.896,31,2207.43,1,2466.65
PAY_0000229,CUST_02607,DEV_CLOTHING_STORE,1649.37,WALLET,2026-07-26 09:54:23.489187,FAILED,BANK_DECLINED,1,12,10,0.833,127,12217.27,0,0.0
PAY_0000230,CUST_01303,DEV_CLOTHING_STORE,1639.9,UPI,2026-06-15 11:10:23.489187,FAILED,CARD_EXPIRED,0,32,30,0.938,50,1677.49,0,0.0
PAY_0000231,CUST_00208,DEV_CLOTHING_STORE,2451.69,CARD,2026-04-17 23:55:23.489187,FAILED,BANK_TIMEOUT,0,11,7,0.636,70,3023.26,1,2451.69
PAY_0000232,CUST_03098,DEV_CLOTHING_STORE,1912.45,UPI,2026-03-15 03:19:23.489187,FAILED,INSUFFICIENT_FUNDS,2,18,16,0.889,61,1985.71,1,1912.45
PAY_0000233,CUST_01162,DEV_CLOTHING_STORE,3386.91,CARD,2026-05-05 02:04:23.489187,FAILED,BANK_TIMEOUT,0,13,10,0.769,34,1130.4,1,3386.91
PAY_0000234,CUST_03986,DEV_CLOTHING_STORE,2129.86,CARD,2026-03-27 16:14:23.489187,FAILED,NETWORK_ERROR,0,26,21,0.808,174,4111.18,1,2129.86
PAY_0000235,CUST_04970,DEV_CLOTHING_STORE,2014.22,UPI,2026-03-23 18:39:23.489187,FAILED,INSUFFICIENT_FUNDS,1,9,8,0.889,4,3779.2,0,0.0
PAY_0000236,CUST_01580,DEV_CLOTHING_STORE,943.15,CARD,2026-02-28 07:31:23.489187,FAILED,NETWORK_ERROR,0,43,31,0.721,9,13675.88,1,943.15
PAY_0000237,CUST_01037,DEV_CLOTHING_STORE,1798.86,WALLET,2026-07-08 14:27:23.489187,FAILED,BANK_DECLINED,1,40,28,0.7,138,1414.37,0,0.0
PAY_0000238,CUST_03277,DEV_CLOTHING_STORE,16608.75,UPI,2026-06-09 04:38:23.489187,FAILED,BANK_DECLINED,2,2,2,1.0,43,1403.93,1,16608.75
PAY_0000239,CUST_01687,DEV_CLOTHING_STORE,820.17,UPI,2026-06-13 11:57:23.489187,FAILED,NETWORK_ERROR,0,47,43,0.915,54,2629.24,1,820.17
PAY_0000240,CUST_03064,DEV_CLOTHING_STORE,839.28,NETBANKING,2026-05-06 10:52:23.489187,FAILED,BANK_TIMEOUT,0,17,13,0.765,62,17083.75,1,839.28
PAY_0000241,CUST_03518,DEV_CLOTHING_STORE,1608.96,UPI,2026-02-24 16:44:23.489187,FAILED,NETWORK_ERROR,0,18,17,0.944,100,14954.31,1,1608.96
PAY_0000242,CUST_01752,DEV_CLOTHING_STORE,980.96,CARD,2026-05-29 22:17:23.489187,FAILED,BANK_TIMEOUT,2,14,12,0.857,116,3003.22,1,980.96
PAY_0000243,CUST_04980,DEV_CLOTHING_STORE,6410.66,CARD,2026-03-30 19:53:23.489187,FAILED,BANK_TIMEOUT,1,27,20,0.741,78,1667.4,1,6410.66
PAY_0000244,CUST_02249,DEV_CLOTHING_STORE,443.11,UPI,2026-04-15 19:59:23.489187,FAILED,BANK_TIMEOUT,2,4,4,1.0,68,5642.41,0,0.0
PAY_0000245,CUST_03783,DEV_CLOTHING_STORE,2950.28,NETBANKING,2026-06-20 07:43:23.489187,FAILED,BANK_TIMEOUT,1,41,38,0.927,144,16746.83,1,2950.28
PAY_0000246,CUST_03401,DEV_CLOTHING_STORE,629.61,UPI,2026-05-05 13:07:23.489187,FAILED,NETWORK_ERROR,1,11,8,0.727,36,2782.09,1,629.61
PAY_0000247,CUST_00995,DEV_CLOTHING_STORE,1425.24,NETBANKING,2026-07-29 18:06:23.489187,FAILED,CARD_EXPIRED,1,38,33,0.868,113,3586.93,1,1425.24
PAY_0000248,CUST_00722,DEV_CLOTHING_STORE,1168.93,UPI,2026-04-11 05:14:23.489187,FAILED,BANK_DECLINED,0,25,18,0.72,172,2162.15,1,1168.93
PAY_0000249,CUST_02493,DEV_CLOTHING_STORE,2531.88,CARD,2026-06-09 03:47:23.489187,FAILED,INSUFFICIENT_FUNDS,0,8,7,0.875,131,6080.78,1,2531.88
PAY_0000250,CUST_01213,DEV_CLOTHING_STORE,2502.35,WALLET,2026-08-19 16:23:23.489187,FAILED,NETWORK_ERROR,2,26,24,0.923,158,5591.41,1,2502.35
PAY_0000251,CUST_00753,DEV_CLOTHING_STORE,1219.44,CARD,2026-06-29 10:59:23.489187,FAILED,BANK_TIMEOUT,1,18,15,0.833,45,14431.6,1,1219.44
PAY_0000252,CUST_00108,DEV_CLOTHING_STORE,5438.23,NETBANKING,2026-07-11 09:16:23.489187,FAILED,BANK_DECLINED,2,15,13,0.867,139,3487.67,0,0.0
PAY_0000253,CUST_01262,DEV_CLOTHING_STORE,4818.22,CARD,2026-07-14 22:36:23.489187,FAILED,NETWORK_ERROR,0,39,38,0.974,87,5291.87,1,4818.22
PAY_0000254,CUST_01346,DEV_CLOTHING_STORE,1441.79,UPI,2026-04-07 17:41:23.489187,FAILED,BANK_TIMEOUT,1,36,34,0.944,10,6588.35,1,1441.79
PAY_0000255,CUST_00235,DEV_CLOTHING_STORE,1094.26,WALLET,2026-04-02 13:10:23.489187,FAILED,BANK_TIMEOUT,2,28,26,0.929,159,897.02,1,1094.26
PAY_0000256,CUST_02734,DEV_CLOTHING_STORE,3245.67,CARD,2026-04-17 11:10:23.489187,FAILED,BANK_TIMEOUT,0,3,2,0.667,133,1859.44,1,3245.67
PAY_0000257,CUST_04339,DEV_CLOTHING_STORE,922.34,UPI,2026-03-04 14:48:23.489187,FAILED,BANK_DECLINED,2,11,10,0.909,118,19045.63,1,922.34
PAY_0000258,CUST_00540,DEV_CLOTHING_STORE,630.55,CARD,2026-07-06 13:12:23.489187,FAILED,BANK_DECLINED,2,32,30,0.938,133,1949.01,1,630.55
PAY_0000259,CUST_01686,DEV_CLOTHING_STORE,2021.45,UPI,2026-03-28 15:16:23.489187,FAILED,INSUFFICIENT_FUNDS,2,48,41,0.854,119,1480.44,0,0.0
PAY_0000260,CUST_02502,DEV_CLOTHING_STORE,2522.16,UPI,2026-06-24 04:35:23.489187,FAILED,INSUFFICIENT_FUNDS,1,20,15,0.75,42,9897.85,1,2522.16
PAY_0000261,CUST_02162,DEV_CLOTHING_STORE,2640.39,UPI,2026-05-22 20:05:23.489187,FAILED,BANK_DECLINED,1,27,22,0.815,151,1988.39,1,2640.39
PAY_0000262,CUST_00143,DEV_CLOTHING_STORE,1302.43,NETBANKING,2026-07-19 06:54:23.489187,FAILED,CARD_EXPIRED,1,14,11,0.786,49,6812.99,0,0.0
PAY_0000263,CUST_02874,DEV_CLOTHING_STORE,1096.09,NETBANKING,2026-08-04 05:06:23.489187,FAILED,INSUFFICIENT_FUNDS,2,42,34,0.81,71,2246.43,0,0.0
PAY_0000264,CUST_04881,DEV_CLOTHING_STORE,8248.73,CARD,2026-06-22 23:28:23.489187,FAILED,UNKNOWN_ERROR,1,17,12,0.706,128,26226.68,0,0.0
PAY_0000265,CUST_02002,DEV_CLOTHING_STORE,2616.55,NETBANKING,2026-08-01 14:57:23.489187,FAILED,INSUFFICIENT_FUNDS,2,4,3,0.75,142,4944.74,0,0.0
PAY_0000266,CUST_03681,DEV_CLOTHING_STORE,618.37,NETBANKING,2026-04-20 06:06:23.489187,FAILED,BANK_TIMEOUT,2,15,14,0.933,179,4219.86,1,618.37
PAY_0000267,CUST_02813,DEV_CLOTHING_STORE,820.15,UPI,2026-05-24 18:29:23.489187,FAILED,BANK_DECLINED,0,6,4,0.667,50,2453.64,1,820.15
PAY_0000268,CUST_01231,DEV_CLOTHING_STORE,2496.48,UPI,2026-05-16 13:35:23.489187,FAILED,BANK_TIMEOUT,1,8,4,0.5,111,3937.55,0,0.0
PAY_0000269,CUST_01012,DEV_CLOTHING_STORE,886.04,CARD,2026-04-27 16:46:23.489187,FAILED,BANK_DECLINED,2,28,18,0.643,14,3350.7,0,0.0
PAY_0000270,CUST_04594,DEV_CLOTHING_STORE,1444.42,UPI,2026-04-16 21:11:23.489187,FAILED,BANK_TIMEOUT,1,36,28,0.778,147,8046.33,0,0.0
PAY_0000271,CUST_02038,DEV_CLOTHING_STORE,807.08,NETBANKING,2026-03-26 11:49:23.489187,FAILED,INSUFFICIENT_FUNDS,2,47,40,0.851,72,4311.06,0,0.0
PAY_0000272,CUST_04737,DEV_CLOTHING_STORE,1119.99,UPI,2026-04-18 01:43:23.489187,FAILED,INSUFFICIENT_FUNDS,2,18,10,0.556,142,1539.45,0,0.0
PAY_0000273,CUST_01503,DEV_CLOTHING_STORE,2750.78,NETBANKING,2026-05-19 05:01:23.489187,FAILED,NETWORK_ERROR,1,14,13,0.929,151,9946.87,1,2750.78
PAY_0000274,CUST_03361,DEV_CLOTHING_STORE,2338.36,NETBANKING,2026-07-16 03:29:23.489187,FAILED,BANK_TIMEOUT,2,14,12,0.857,50,4021.84,1,2338.36
PAY_0000275,CUST_04451,DEV_CLOTHING_STORE,2767.66,WALLET,2026-07-25 17:09:23.489187,FAILED,BANK_TIMEOUT,0,8,6,0.75,56,4089.19,1,2767.66
PAY_0000276,CUST_00877,DEV_CLOTHING_STORE,5827.22,UPI,2026-07-07 17:49:23.489187,FAILED,INSUFFICIENT_FUNDS,2,49,38,0.776,11,5509.58,0,0.0
PAY_0000277,CUST_00435,DEV_CLOTHING_STORE,7836.39,CARD,2026-04-18 17:16:23.489187,FAILED,INSUFFICIENT_FUNDS,2,46,39,0.848,71,1745.19,0,0.0
PAY_0000278,CUST_00053,DEV_CLOTHING_STORE,3335.71,UPI,2026-04-08 22:42:23.489187,FAILED,BANK_TIMEOUT,1,4,4,1.0,81,3283.74,1,3335.71
PAY_0000279,CUST_04144,DEV_CLOTHING_STORE,768.86,CARD,2026-07-26 04:11:23.489187,FAILED,BANK_DECLINED,1,19,18,0.947,134,10386.05,0,0.0
PAY_0000280,CUST_03598,DEV_CLOTHING_STORE,2454.3,CARD,2026-05-27 01:29:23.489187,FAILED,CARD_EXPIRED,2,20,19,0.95,119,1381.27,1,2454.3
PAY_0000281,CUST_03936,DEV_CLOTHING_STORE,647.34,WALLET,2026-06-29 22:44:23.489187,FAILED,BANK_DECLINED,1,34,30,0.882,121,10594.55,0,0.0
PAY_0000282,CUST_03481,DEV_CLOTHING_STORE,333.56,WALLET,2026-03-02 16:54:23.489187,FAILED,BANK_DECLINED,1,37,32,0.865,124,12091.7,0,0.0
PAY_0000283,CUST_03834,DEV_CLOTHING_STORE,2972.63,NETBANKING,2026-08-06 05:57:23.489187,FAILED,CARD_EXPIRED,1,31,24,0.774,103,1288.75,0,0.0
PAY_0000284,CUST_01430,DEV_CLOTHING_STORE,2578.81,NETBANKING,2026-07-15 20:11:23.489187,FAILED,BANK_DECLINED,1,20,16,0.8,105,845.38,0,0.0
PAY_0000285,CUST_00559,DEV_CLOTHING_STORE,6294.86,NETBANKING,2026-03-18 12:06:23.489187,FAILED,CARD_EXPIRED,2,44,41,0.932,139,3033.03,0,0.0
PAY_0000286,CUST_02852,DEV_CLOTHING_STORE,1544.28,WALLET,2026-08-12 00:22:23.489187,FAILED,CARD_EXPIRED,1,25,17,0.68,129,4368.36,0,0.0
